entidad,n_entidad,municipio,n_municipi,localidad,n_localidad,domicilio,clavecct,n_cct,turno,n_turno,tipo,nivel,subnivel,c_caracterizan2,control,subcontrol,periodo,insc_t,hom_t,muj_t,insc_1,hom_1,muj_1,insc_2,hom_2,muj_2,insc_3,hom_3,muj_3,insc_4,hom_4,muj_4,insc_5,hom_5,muj_5,insc_6,hom_6,muj_6,t_doc_p_h,t_doc_p_m,tot_doc_p,puericul_h,puericul_m,tot_puericul,asi_edu_h,asi_edu_m,tot_asi_edu,dirc_cg_h,dirc_cg_m,tot_dcg,dirc_sg_h,dirc_sg_m,tot_dsg,sub_ge_h,sub_ge_m,tot_subge,sub_aca_h,sub_aca_m,tot_subaca,docente_h,docente_m,tot_doc,tutores_h,tutores_m,tot_tutor,d_espfi_h,d_espfi_m,tot_espfi,d_espar_h,d_espar_m,tot_espar,d_espte_h,d_espte_m,tot_espte,d_espid_h,d_espid_m,tot_espid,d_promo_h,d_promo_m,tot_promo,paradoc_h,paradoc_m,tot_paradoc,per_adm_h,per_adm_m,tot_pradm,tot_per,escuelas,gpos_t,gpos_1,gpos_2,gpos_3,gpos_4,gpos_5,gpos_6,gpos_mg,ins_t,ing_t,rei_t,ins_1,ing_1,rei_1,ins_2,ing_2,rei_2,ins_3,ing_3,rei_3,ins_4,ing_4,rei_4,ins_5,ing_5,rei_5,ins_6,ing_6,rei_6,aula_aexi,aula_u_1,aula_u_2,aula_u_3,aula_u_4,aula_u_5,aula_u_6,aula_u_mg,aula_u_t,aula_a_1,aula_a_2,aula_a_3,aula_a_4,aula_a_5,aula_a_6,aula_a_mg,aula_a_t,taller,laborat,cubiculo_e,cubiculo_u,taller_u,egre_hom,egre_muj,egre_tot,regu_hom,regu_muj,regu_tot,doc_1,doc_2,doc_3,doc_4,doc_5,doc_6,doc_mg,doc_tot,tipo_org_docente,tipo_org_alumnos,periodo_escolar
30,VERACRUZ DE IGNACIO DE LA LLAVE,188,TOTUTLA,4,EL ENCINAL,NINGUNO NINGUNO,30KJN3294H,EL ENCINAL,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2324,7,4,3,0,0,0,4,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,7,7,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MULTIGRADO,INCOMPLETA,2023-2024
30,VERACRUZ DE IGNACIO DE LA LLAVE,70,HIDALGOTITLÁN,26,LA MERCED,NINGUNO NINGUNO,30EPR0937V,JUAN ALDAMA,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PÚBLICO,ESTATAL,I2020,26,14,12,6,2,4,3,2,1,2,1,1,4,2,2,5,2,3,6,5,1,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2,26,26,0,6,6,0,3,3,0,2,2,0,4,4,0,5,5,0,6,6,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,MULTIGRADO,INCOMPLETA,2020-2021
32,ZACATECAS,34,NOCHISTLÁN DE MEJÍA,1,NOCHISTLÁN DE MEJÍA,CALLE MESA DEL AGUA,32DJN0677H,ESTEFANIA CASTAÑEDA,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2019,44,21,23,9,5,4,14,7,7,21,9,12,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,1,0,0,0,1,44,44,0,9,9,0,14,14,0,21,21,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,MULTIGRADO,INCOMPLETA,2019-2020
21,PUEBLA,114,PUEBLA,1,HEROICA PUEBLA DE ZARAGOZA,CALLE MIGUEL LOPEZ PEREZ,21DST0033M,ESCUELA SECUNDARIA TECNICA NUM. 30,2,VESPERTINO,BASICA,SECUNDARIA,SECUNDARIA TECNICA,INDUSTRIAL,PÚBLICO,FEDERAL TRANSFERIDO,I2019,607,301,306,255,139,116,160,76,84,192,86,106,0,0,0,0,0,0,0,0,0,15,32,47,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,4,21,25,0,0,0,4,0,4,2,1,3,5,6,11,0,4,4,0,0,0,0,0,0,6,8,14,63,1,18,6,6,6,0,0,0,0,607,607,0,255,255,0,160,160,0,192,192,0,0,0,0,0,0,0,0,0,0,18,6,6,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,106,113,219,53,17,70,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2019-2020
30,VERACRUZ DE IGNACIO DE LA LLAVE,108,MINATITLÁN,148,EL RUBÍ,CALLE CARRETERA RURAL A CHICHIGAPA,30DPR0349G,NICOLAS BRAVO,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2122,38,22,16,4,3,1,7,4,3,7,3,4,7,4,3,6,5,1,7,3,4,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2,38,38,0,4,4,0,7,7,0,7,7,0,7,7,0,6,6,0,7,7,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,MULTIGRADO,INCOMPLETA,2021-2022
21,PUEBLA,179,TLACHICHUCA,1,TLACHICHUCA,CALLE 8 SUR,21EPR0532W,MIGUEL HIDALGO,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PÚBLICO,ESTATAL,I2020,466,249,217,67,35,32,68,38,30,93,49,44,86,46,40,76,47,29,76,34,42,4,13,17,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,13,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,21,1,17,3,3,3,3,2,3,0,466,465,1,67,66,1,68,68,0,93,93,0,86,86,0,76,76,0,76,76,0,18,3,3,3,3,2,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,0,17,COMPLEMENTARIA,COMPLETA,2020-2021
27,TABASCO,4,CENTRO,1,VILLAHERMOSA,PROLONGACIÓN 27 DE FEBRERO,27EDI0019O,CAI DIF JULIETA CAMPOS DE GONZÁLEZ PEDRERO,1,MATUTINO,BASICA,INICIAL,INICIAL GENERAL,CAI CON PREESCOLAR,PÚBLICO,ESTATAL,I2223,30,19,11,0,0,0,16,10,6,14,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,19,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,12,22,34,59,1,3,0,2,1,0,0,0,0,30,30,0,0,0,0,16,16,0,14,14,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,3,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO APLICA EN ESTE NIVEL,NO APLICA EN ESTE NIVEL,2022-2023
30,VERACRUZ DE IGNACIO DE LA LLAVE,10,ALTOTONGA,29,TEXACAXCO,NINGUNO NINGUNO,30DJN2280O,EL NIÑO ARTILLERO,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2020,20,9,11,1,0,1,4,2,2,15,7,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,20,20,0,1,1,0,4,4,0,15,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UNITARIA,INCOMPLETA,2020-2021
20,OAXACA,452,SANTIAGO APÓSTOL,3,SAN SEBASTIÁN OCOTLÁN,CALLE UNION,20DCC1137Y,MIGUEL HIDALGO,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR INDIGENA,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2223,26,18,8,5,4,1,12,7,5,9,7,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,26,26,0,5,5,0,12,12,0,9,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UNITARIA,INCOMPLETA,2022-2023
32,ZACATECAS,31,MONTE ESCOBEDO,111,SANTA BÁRBARA,NINGUNO NINGUNO,32ETV0469P,CUAUHTEMOC,1,MATUTINO,BASICA,SECUNDARIA,TELESECUNDARIA,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO-ESTATAL,I2324,7,2,5,1,0,1,2,0,2,4,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,0,7,7,0,1,1,0,2,2,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,UNITARIA,NO APLICA EN ESTE NIVEL,2023-2024
15,MÉXICO,10,APAXCO,1,APAXCO DE OCAMPO,AVENIDA INDUSTRIAL,15PPR0102A,PARTICULAR INCORPORADA GUADALUPE VICTORIA,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2122,183,88,95,30,13,17,29,17,12,29,15,14,25,14,11,33,15,18,37,14,23,1,10,11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10,11,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,4,18,1,11,2,2,2,1,2,2,0,183,183,0,30,30,0,29,29,0,29,29,0,25,25,0,33,33,0,37,37,0,11,2,2,2,1,2,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,0,11,COMPLEMENTARIA,COMPLETA,2021-2022
9,CIUDAD DE MÉXICO,7,IZTAPALAPA,1,IZTAPALAPA,CALLE NAUTLA,09PJN4599Z,INSTITUTO JACK LONDON,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2019,27,19,8,5,4,1,10,8,2,12,7,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,9,1,3,1,1,1,0,0,0,0,27,27,0,5,5,0,10,10,0,12,12,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,COMPLEMENTARIA,COMPLETA,2019-2020
32,ZACATECAS,38,PINOS,146,EL RAYO,CALLE EL RAYO,32DJN0587P,SOR JUANA INES DE LA CRUZ,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2019,19,6,13,0,0,0,7,2,5,12,4,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,19,19,0,0,0,0,7,7,0,12,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UNITARIA,INCOMPLETA,2019-2020
12,GUERRERO,29,CHILPANCINGO DE LOS BRAVO,1,CHILPANCINGO DE LOS BRAVO,CALLE NICOLAS CATALAN,12UDI0001E,CENTRO DE ATENCION INFANTIL BENITA GALEANA,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR CENDI,NO APLICA,PÚBLICO,AUTÓNOMO,I2223,124,57,67,34,16,18,48,25,23,42,16,26,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,2,2,2,0,0,0,0,124,124,0,34,34,0,48,48,0,42,42,0,0,0,0,0,0,0,0,0,0,6,2,2,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COMPLEMENTARIA,COMPLETA,2022-2023
19,NUEVO LEÓN,39,MONTERREY,1,MONTERREY,CALLE RÍO BRAVO,19NDI0009G,CENTRO DE DESARROLLO INFANTIL I.M.S.S. NUM. 5,4,DISCONTINUO,BASICA,INICIAL,INICIAL GENERAL,NO APLICA,PÚBLICO,FEDERAL,I2324,150,62,88,42,14,28,52,21,31,56,27,29,0,0,0,0,0,0,0,0,0,0,6,6,0,35,35,0,34,34,0,0,0,0,1,1,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,26,102,1,6,2,2,2,0,0,0,0,150,150,0,42,42,0,52,52,0,56,56,0,0,0,0,0,0,0,0,0,0,6,2,2,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO APLICA EN ESTE NIVEL,NO APLICA EN ESTE NIVEL,2023-2024
14,JALISCO,6,AMECA,1,AMECA,CALLE HIDALGO,14DPR2977T,EMILIANO ZAPATA,1,MATUTINO,BASICA,PRIMARIA,PRIMARIA GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2019,229,111,118,45,19,26,48,17,31,38,22,16,38,23,15,25,14,11,35,16,19,6,2,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,2,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,1,8,2,2,1,1,1,1,0,229,229,0,45,45,0,48,48,0,38,38,0,38,38,0,25,25,0,35,35,0,8,2,2,1,1,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,8,COMPLEMENTARIA,COMPLETA,2019-2020
15,MÉXICO,68,OZUMBA,1,OZUMBA DE ALZATE,CALLE JUAN FERNANDEZ ALBARRAN,15EJN0412I,MIGUEL ANGEL ASTURIAS,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO-ESTATAL,I2223,153,77,76,18,8,10,66,36,30,69,33,36,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,7,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,13,1,7,1,3,3,0,0,0,0,153,153,0,18,18,0,66,66,0,69,69,0,0,0,0,0,0,0,0,0,0,7,1,3,3,0,0,0,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,7,COMPLEMENTARIA,COMPLETA,2022-2023
5,COAHUILA DE ZARAGOZA,31,SAN BUENAVENTURA,18,NUEVO POBLADO DEL SOMBRERETE (NUEVO SOMBRERETE),CALLE CONOCIDO,05KJN0357J,PREESCOLAR COMUNITARIO,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2223,8,4,4,0,0,0,5,3,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8,8,0,0,0,0,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MULTIGRADO,INCOMPLETA,2022-2023
30,VERACRUZ DE IGNACIO DE LA LLAVE,72,HUAYACOCOTLA,33,TEXIMALPA,NINGUNO NINGUNO,30DJN2683H,ZOGZAFI,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2122,24,9,15,0,0,0,8,3,5,16,6,10,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,1,0,0,0,0,24,24,0,0,0,0,8,8,0,16,16,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,COMPLEMENTARIA,INCOMPLETA,2021-2022
19,NUEVO LEÓN,45,SALINAS VICTORIA,405,SIMEPRODESO (COLECTIVO NUEVO),CALLE HUERTA DE CEREZOS,19DST0105A,SECUNDARIA TECNICA NUM. 105 RAUL ANGUIANO VALADEZ,1,MATUTINO,BASICA,SECUNDARIA,SECUNDARIA TECNICA,INDUSTRIAL,PÚBLICO,FEDERAL TRANSFERIDO,I2223,304,149,155,108,54,54,99,55,44,97,40,57,0,0,0,0,0,0,0,0,0,9,8,17,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,7,7,14,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,8,10,29,1,9,3,3,3,0,0,0,0,304,304,0,108,108,0,99,99,0,97,97,0,0,0,0,0,0,0,0,0,0,9,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,32,37,69,42,31,73,0,0,0,0,0,0,0,0,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2022-2023
23,QUINTANA ROO,3,ISLA MUJERES,1,ISLA MUJERES,CALLE RUEDA MEDINA,23PJN0139G,FRANCISCO HERNANDEZ DE CORDOBA,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2020,9,5,4,0,0,0,5,3,2,4,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,5,1,1,0,0,0,0,0,0,1,9,9,0,0,0,0,5,5,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,UNITARIA,INCOMPLETA,2020-2021
16,MICHOACÁN DE OCAMPO,112,ZITÁCUARO,60,ZIRAHUATO DE LOS BERNAL,NINGUNO 1ERA MANZANA SAN FRANCISCO,16DCC0187M,NIÑOS HEROES,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR INDIGENA,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2122,54,29,25,6,3,3,25,14,11,23,12,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,1,0,0,0,0,54,54,0,6,6,0,25,25,0,23,23,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,COMPLEMENTARIA,COMPLETA,2021-2022
3,BAJA CALIFORNIA SUR,8,LOS CABOS,54,CABO SAN LUCAS,CALLE TEZOZÓMOC,03PJN0051P,LA BALLENITA,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR GENERAL,NO APLICA,PRIVADO,PARTICULAR,I2122,12,3,9,0,0,0,8,2,6,4,1,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,2,0,1,1,0,0,0,0,12,12,0,0,0,0,8,8,0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,COMPLEMENTARIA,INCOMPLETA,2021-2022
30,VERACRUZ DE IGNACIO DE LA LLAVE,123,PÁNUCO,1248,PEMUXTITLA II,NINGUNO NINGUNO,30KJN4761S,PEMUXTITLA II,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2223,7,4,3,0,0,0,3,2,1,4,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,7,7,0,0,0,0,3,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MULTIGRADO,INCOMPLETA,2022-2023
30,VERACRUZ DE IGNACIO DE LA LLAVE,104,MECAYAPAN,6,ENCINO AMARILLO,CALLE 5 DE MAYO,30DTV1706K,CALMECATL,1,MATUTINO,BASICA,SECUNDARIA,TELESECUNDARIA,NO APLICA,PÚBLICO,FEDERAL TRANSFERIDO,I2019,45,23,22,13,7,6,18,9,9,14,7,7,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,1,0,0,0,0,45,45,0,13,13,0,18,18,0,14,14,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16,0,0,0,1,1,1,0,0,0,0,3,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2019-2020
22,QUERÉTARO,10,LANDA DE MATAMOROS,47,TANGOJÓ,CALLE CONOCIDO,22KJN0367G,PREESCOLAR COMUNITARIO,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2223,7,3,4,0,0,0,4,1,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,7,7,0,0,0,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MULTIGRADO,INCOMPLETA,2022-2023
20,OAXACA,397,HEROICA CIUDAD DE TLAXIACO,38,LA PURÍSIMA CONCEPCIÓN,NINGUNO NINGUNO,20KJN0457A,CURSO COMUNITARIO DE EDUCACION PREESCOLAR MESTIZO,1,MATUTINO,BASICA,PREESCOLAR,PREESCOLAR CONAFE,NO APLICA,PÚBLICO,FEDERAL,I2223,7,3,4,4,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,7,7,0,4,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,MULTIGRADO,INCOMPLETA,2022-2023
16,MICHOACÁN DE OCAMPO,52,LÁZARO CÁRDENAS,65,CHUCUTITÁN,NINGUNO NINGUNO,16ETV0462E,ESCUELA TELESECUNDARIA ESTV16 462,1,MATUTINO,BASICA,SECUNDARIA,TELESECUNDARIA,NO APLICA,PÚBLICO,ESTATAL,I2020,64,28,36,23,10,13,19,8,11,22,10,12,0,0,0,0,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,9,1,6,2,2,2,0,0,0,0,64,63,1,23,22,1,19,19,0,22,22,0,0,0,0,0,0,0,0,0,0,7,2,2,2,0,0,0,1,7,2,0,0,0,0,0,1,3,0,0,0,0,0,9,10,19,0,0,0,3,2,2,0,0,0,0,7,COMPLEMENTARIA,NO APLICA EN ESTE NIVEL,2020-2021
